Area,Bedrooms,Bathrooms,Stories,Parking,Age,Locality Rating,Price,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,City_Pune,Furnishing_Semi-Furnished,Furnishing_Unfurnished,Main Road_Yes,Guest Room_Yes,Basement_Yes,Water Supply_Both,Water Supply_Corporation,Air Conditioning_Yes,Preferred Tenant_Company,Preferred Tenant_Family
3666,4,3,3,0,25,2,1354401,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2287,1,2,3,1,0,2,743909,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3666,3,2,3,0,3,6,1128972,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1066,2,1,2,2,38,7,1240768,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4588,3,2,3,2,25,6,1493913,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
1071,3,2,1,2,32,6,1125266,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
2369,5,2,3,0,32,9,1990495,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
4556,3,3,2,1,7,8,1491637,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
3522,3,2,3,2,19,8,1779629,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
5524,4,3,1,1,15,6,1829643,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5985,2,1,2,1,20,5,1373178,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1
5099,4,1,3,2,44,9,1667419,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
5177,4,3,2,0,25,2,1599436,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0
4300,1,3,2,1,22,7,1051893,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
5924,4,3,2,2,17,6,1592933,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
923,5,2,3,1,30,7,1349678,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2793,5,1,2,1,41,4,1592171,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
3517,1,3,3,1,11,9,1042632,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
2993,2,2,1,1,0,7,1005458,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
2368,2,1,3,1,41,2,893991,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
5597,4,2,1,0,8,4,1467791,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
2153,4,1,3,0,2,5,1267573,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
2696,4,2,2,2,25,2,1487273,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
5640,2,1,3,0,8,10,1337088,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0
2661,3,1,2,0,41,8,701101,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2686,5,2,1,0,15,1,1177568,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0
5575,3,3,3,1,23,3,1764799,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
4602,3,1,2,1,49,1,1062125,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1
3278,2,3,1,2,13,5,1435318,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4543,3,2,1,2,2,8,1377127,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0
4044,1,3,3,2,33,7,1257991,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4832,4,3,1,1,32,9,1386430,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1
5545,1,3,2,0,49,2,973992,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
5776,5,3,1,0,23,8,1637227,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2455,4,3,1,1,8,8,1445438,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1
5120,3,1,2,2,12,6,1385940,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
1676,5,1,1,2,1,3,1010531,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
3166,4,1,1,2,6,2,1168354,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
702,3,2,1,1,47,8,773627,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1038,1,3,1,2,20,6,815017,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
455,4,1,2,2,18,4,1100202,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
5221,3,2,1,1,24,5,1214692,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
925,1,1,2,0,46,5,1063820,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
4969,5,1,1,1,21,9,1674849,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4523,5,3,1,1,10,9,1813654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2525,5,2,1,1,32,8,1199263,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3687,5,3,1,1,31,8,1400345,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
764,2,3,2,0,20,2,818144,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5021,4,1,2,2,38,3,1191707,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
5831,4,3,2,1,19,8,1430036,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
5378,2,2,3,0,7,5,1105819,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0
5526,3,3,1,2,41,7,1533832,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0
5522,3,3,1,2,36,8,1366709,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
2046,5,3,2,2,8,6,1654012,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
1318,1,1,3,1,24,5,912845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3197,3,2,1,1,24,8,1570939,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
1931,1,1,2,2,32,1,408965,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3745,4,1,1,2,1,1,1203358,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0
2306,1,1,1,2,18,1,662240,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
3486,4,1,2,2,45,3,1158597,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0
5711,2,1,2,2,19,10,1289869,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
4980,2,2,1,2,41,6,1407605,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2475,5,3,1,0,40,6,1502652,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
1113,3,1,2,2,41,5,1300098,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0
1462,5,1,1,1,28,7,1398051,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0
2376,4,2,1,1,5,5,1185946,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1696,5,2,2,1,16,2,1561767,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
5750,1,3,1,2,24,4,1335809,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
525,4,2,1,1,37,1,816116,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
5032,2,3,3,0,3,7,1576240,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
3996,3,1,2,2,29,4,1425181,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
3683,4,1,3,1,19,4,1455299,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
2003,4,3,3,0,2,4,1188850,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
466,1,2,3,0,22,3,1011890,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
632,3,3,1,1,17,8,1150011,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
2556,2,2,1,0,25,4,1130245,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
1569,4,1,3,1,35,8,1215510,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2558,4,2,3,0,7,9,1558095,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4606,1,3,3,2,16,1,1279132,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1893,5,3,1,2,30,4,1308263,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
5118,2,1,3,2,36,6,1090531,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
4407,3,2,3,2,44,8,1555625,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0
2872,4,2,2,2,32,6,1068317,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
3060,4,2,2,1,26,6,1367402,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0
3139,2,1,1,2,44,10,1035253,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
5801,5,2,2,2,3,4,1836359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2161,4,3,2,2,21,9,1369233,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
3914,2,2,2,2,25,7,1373430,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1
2375,1,1,1,0,31,6,588868,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
2762,5,2,2,2,23,1,1681218,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1276,3,2,1,2,45,2,1418111,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
4212,4,3,3,1,34,6,1371512,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
3848,2,2,2,0,36,1,1010685,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1712,1,3,1,1,31,5,1258537,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
1860,3,3,2,2,6,1,1362588,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
3109,2,1,3,1,32,3,1137808,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0
2724,2,3,1,1,30,7,1226714,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
2133,3,3,1,2,11,5,1417642,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
2005,1,1,1,0,10,10,479216,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2963,1,3,3,0,23,1,1183123,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
3821,5,1,3,1,7,1,1118317,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0
3917,4,2,3,2,31,8,1536001,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0
2797,3,1,1,1,37,9,1433433,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1
4135,3,3,3,1,21,7,1603118,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0
3270,3,1,2,1,33,3,1182645,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0
1560,1,3,3,2,18,6,1278489,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
5254,4,2,1,2,19,3,1349072,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
642,5,1,2,0,13,10,1135686,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
2990,2,2,3,2,32,4,1282577,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
1463,2,3,2,1,9,4,916841,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
4724,3,3,2,1,15,3,1204389,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1
2995,4,2,1,0,3,10,1460742,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1319,1,1,2,2,26,6,979813,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
5742,4,1,2,1,27,5,1280056,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
405,4,3,1,0,42,9,1267600,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
867,1,2,1,0,15,9,740078,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4570,3,2,1,1,32,3,1204754,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
403,4,1,2,1,47,9,1001261,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
1045,2,1,2,2,18,3,1023903,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0
517,1,1,2,0,20,4,585800,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
3328,5,2,1,1,21,1,1600076,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
2951,3,1,3,0,8,5,1160956,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
5442,1,1,2,2,8,9,1007671,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
5960,5,3,3,1,8,2,1826225,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0
4689,5,1,1,2,26,4,1513768,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0
1246,4,1,2,0,16,10,1333529,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3162,4,2,3,2,43,2,1322617,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0
5911,4,2,2,2,44,8,1679378,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1
5954,1,3,2,0,7,9,1027531,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5929,1,1,2,2,15,3,1009810,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0
1541,3,3,3,0,17,9,1484269,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2210,4,2,1,1,32,6,1319243,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1123,5,3,2,0,0,6,1231185,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
624,2,2,1,0,11,7,825068,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
5027,3,3,1,1,5,5,1552553,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
4608,1,3,3,0,40,6,1277761,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
5054,3,1,3,1,4,1,1094913,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2448,3,3,1,1,15,3,1021537,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
5149,3,1,2,0,17,9,1488964,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4815,3,1,3,2,48,5,1296061,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1973,2,1,2,2,17,5,975558,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
2228,4,1,2,1,0,8,1514977,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2317,5,3,2,2,18,2,1575642,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
4634,3,2,1,2,7,7,1311017,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
2426,3,2,2,0,2,9,1140204,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
4144,3,2,1,1,24,7,1076407,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0
1301,4,3,1,1,4,5,1352373,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0
5185,1,1,2,0,39,6,919283,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2439,1,2,2,2,18,4,1280401,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1
409,2,3,2,1,17,7,1308986,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
660,1,1,2,2,49,1,861059,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
2073,3,2,1,1,30,4,1012530,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
2619,3,1,2,1,32,3,938307,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
2460,3,2,2,1,46,4,1376951,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
5687,2,2,1,1,17,1,931260,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
4113,3,2,3,2,38,2,1548101,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
2019,1,1,3,2,15,9,1249830,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
720,4,3,1,2,15,7,1288457,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
1742,4,1,3,2,46,6,1130095,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
2776,5,2,1,0,37,2,1096923,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0
3232,1,1,2,1,40,1,772367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3224,3,3,2,1,6,2,1489320,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
2394,4,1,3,1,13,7,1301279,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
3358,1,3,2,0,42,2,1089057,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
2438,4,3,3,2,47,3,1552503,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0
3890,3,1,3,1,24,8,1316801,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
4077,4,2,2,2,31,7,1241850,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1518,5,3,2,2,37,9,1378094,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2004,5,1,3,0,21,4,1349834,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
4427,4,3,2,0,15,7,1375427,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
635,1,2,1,2,28,1,848846,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2369,1,1,2,1,15,2,756251,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
4829,1,1,2,1,11,7,801110,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2308,4,1,1,0,16,2,782416,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
775,1,2,2,0,36,6,669368,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
3930,3,3,2,0,26,10,1316894,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5656,5,1,3,0,24,9,1556364,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0
3035,3,3,2,0,12,5,1255111,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1970,1,3,2,0,7,10,947371,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2960,3,2,1,0,4,7,1101041,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
5815,1,1,3,1,11,1,1017552,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
3791,4,3,3,0,40,8,1839686,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
3365,3,1,3,0,2,9,1661659,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0
4043,4,1,2,1,34,5,938591,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
5868,4,2,3,1,32,6,1837734,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0
4250,2,1,1,2,21,8,1031022,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
1272,1,1,3,0,49,4,861417,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0
1652,5,3,1,0,43,2,992046,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
1714,1,2,3,0,8,10,715600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5220,5,1,3,0,40,8,1620873,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
3298,1,3,1,2,17,2,851233,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
477,4,2,3,1,49,5,856876,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
3021,3,2,3,1,28,6,1271499,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
4627,3,3,3,0,38,5,1510757,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
1000,2,3,2,0,26,6,1161917,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0
1465,5,3,1,0,35,6,1412769,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1
2536,5,3,3,2,44,3,1856521,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
2849,5,3,1,2,16,3,1343799,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1
2743,4,1,1,1,33,9,1084508,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2263,5,1,1,0,45,3,1061564,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
1718,3,2,3,0,2,3,968530,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5111,4,1,3,0,4,2,1225571,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
3997,1,1,1,0,13,7,808892,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
4162,5,1,2,2,2,10,1597988,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
5542,5,3,1,1,22,10,1497028,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
5070,1,2,2,1,38,4,1359390,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
2590,5,2,1,2,29,1,1428928,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1
1392,1,2,1,0,49,6,826181,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1
3112,4,2,1,1,44,5,1005805,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
2592,3,1,3,1,22,2,931430,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1
1648,1,1,2,2,26,6,961497,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
3454,2,3,2,0,9,1,1002199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4998,1,2,1,1,24,3,863172,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
4433,5,1,3,0,12,4,1758494,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2397,4,1,3,1,15,3,1321560,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0
5316,4,3,2,2,40,6,1502708,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4087,1,3,3,0,33,4,1200347,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2551,3,3,2,2,36,1,1690599,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
4418,2,1,2,1,21,5,947195,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3510,4,1,2,2,16,5,1445840,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
2370,5,3,3,2,22,9,1680788,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
597,5,2,2,2,35,8,1449354,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
3026,3,3,2,1,48,8,1569651,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1602,4,3,1,0,8,5,1186184,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
5967,1,3,2,2,1,8,1624356,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
5808,5,3,2,0,31,10,2015160,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2435,3,1,1,1,49,7,1012541,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
877,4,2,1,0,21,1,1148853,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1654,4,3,3,2,42,7,1487673,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0
1322,4,2,2,2,12,8,1424208,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0
819,4,2,3,2,7,3,1262138,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2604,4,2,3,2,0,9,1705780,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2997,5,3,1,2,16,8,1886521,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
1520,3,1,3,2,11,2,1218251,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0
3468,4,3,2,1,3,6,1733623,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0
1350,2,2,1,1,12,4,1092507,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1
2736,2,2,2,1,30,3,1196188,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
5773,3,1,2,0,40,6,1268976,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
2643,1,3,1,0,6,10,1087805,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
3045,1,2,2,1,22,9,1027842,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0
2257,1,1,1,0,23,2,573294,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5012,2,2,2,0,4,10,1142954,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
2265,1,1,1,2,4,10,1061425,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3312,5,1,3,2,16,10,1532553,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
5637,4,3,2,0,29,5,1678251,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0
3253,2,2,1,0,8,6,1045762,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
5310,3,3,2,1,5,4,1451145,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3628,3,2,2,0,24,7,1362898,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
4119,4,3,2,2,18,2,1735399,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1
3628,2,2,1,0,15,7,1184302,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2771,1,3,3,1,20,2,897804,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3291,1,1,3,2,1,1,672141,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
4156,5,2,3,2,9,5,1637981,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4625,5,2,1,2,15,2,1071972,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
494,1,1,3,2,36,8,963090,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
3074,3,3,1,0,14,8,1313763,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1
2355,3,2,2,1,12,1,1059351,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
1193,5,2,2,0,12,4,1296559,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2234,4,3,3,0,31,9,1411447,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2516,1,1,1,2,44,5,729350,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
4506,5,3,2,1,46,10,1643085,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3725,5,3,1,2,45,6,1658014,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
3319,1,3,1,0,7,3,883866,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2997,1,2,2,0,42,5,856202,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0
3605,3,1,1,2,17,1,1362216,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
5207,4,1,2,0,35,8,1259344,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1214,4,3,2,0,25,6,1430983,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
745,1,2,2,2,9,2,1125945,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2749,2,3,1,0,30,4,953044,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
762,5,2,2,1,32,4,1251051,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0
2843,5,2,1,2,28,9,1400696,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
2665,1,2,2,1,4,9,1216899,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
